Diplomas and Completion,,,,,,,,,,,,,
3/20/24,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Level,Division,Subgroup,Cohort,Dropout Count,Dropout Rate,Advanced Diplomas,Standard Count,Other Diplomas Count,GED ISAEP,Standard and Other Diplomas Count,GED Other Non-Graduation Count,Other Non-Graduation Count
2022,DIV,Spotsylvania County Public Schools,White,1006,51,5.1,570,328,33,15,9,24,361
2022,DIV,Stafford County Public Schools,All Students,2564,85,3.3,1487,879,31,17,65,82,910
2022,DIV,Stafford County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Stafford County Public Schools,Asian,101,7,6.9,73,20,0,0,1,1,20
2022,DIV,Stafford County Public Schools,Black,549,12,2.2,286,221,9,3,18,21,230
2022,DIV,Stafford County Public Schools,Economically Disadvantaged,864,15,1.7,372,412,13,9,43,52,425
2022,DIV,Stafford County Public Schools,English Learners,156,18,11.5,28,101,5,0,4,4,106
2022,DIV,Stafford County Public Schools,Female,1214,39,3.2,784,354,5,5,27,32,359
2022,DIV,Stafford County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Stafford County Public Schools,Hispanic,593,34,5.7,288,245,7,3,16,19,252
2022,DIV,Stafford County Public Schools,Homeless,16,1,6.3,3,6,1,0,5,5,7
2022,DIV,Stafford County Public Schools,Male,1347,46,3.4,701,524,26,12,38,50,550
2022,DIV,Stafford County Public Schools,Military Connected,30,2,6.7,16,10,2,0,0,0,12
2022,DIV,Stafford County Public Schools,Multiple Races,179,3,1.7,110,54,4,1,7,8,58
2022,DIV,Stafford County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Stafford County Public Schools,Students with Disabilities,323,16,5,50,213,31,2,9,13,244
2022,DIV,Stafford County Public Schools,White,1127,29,2.6,721,334,10,10,23,33,344
2022,DIV,Staunton City Public Schools,All Students,223,10,4.5,91,96,3,3,20,23,99
2022,DIV,Staunton City Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Staunton City Public Schools,Black,37,1,2.7,11,20,1,0,4,4,21
2022,DIV,Staunton City Public Schools,Economically Disadvantaged,116,8,6.9,27,61,3,2,15,17,64
2022,DIV,Staunton City Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Staunton City Public Schools,Female,103,2,1.9,50,42,2,2,5,7,44
2022,DIV,Staunton City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Staunton City Public Schools,Hispanic,17,2,11.8,4,9,0,0,2,2,9
2022,DIV,Staunton City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Staunton City Public Schools,Male,120,8,6.7,41,54,1,1,15,16,55
2022,DIV,Staunton City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Staunton City Public Schools,Multiple Races,29,0,0,7,20,0,0,2,2,20
2022,DIV,Staunton City Public Schools,Students with Disabilities,27,3,11.1,2,16,3,1,2,3,19
2022,DIV,Staunton City Public Schools,White,139,7,5,68,47,2,3,12,15,49
2022,DIV,Suffolk City Public Schools,All Students,1075,62,5.8,371,547,30,29,36,65,577
2022,DIV,Suffolk City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Suffolk City Public Schools,Asian,13,1,7.7,6,6,0,0,0,0,6
2022,DIV,Suffolk City Public Schools,Black,647,38,5.9,202,347,22,14,24,38,369
2022,DIV,Suffolk City Public Schools,Economically Disadvantaged,356,25,7,80,200,12,18,21,39,212
2022,DIV,Suffolk City Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Suffolk City Public Schools,Female,535,20,3.7,216,266,7,10,16,26,273
2022,DIV,Suffolk City Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Suffolk City Public Schools,Hispanic,66,6,9.1,22,29,2,5,2,7,31
2022,DIV,Suffolk City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Suffolk City Public Schools,Male,540,42,7.8,155,281,23,19,20,39,304
2022,DIV,Suffolk City Public Schools,Military Connected,18,0,0,5,12,0,0,1,1,12
2022,DIV,Suffolk City Public Schools,Multiple Races,48,0,0,19,25,0,2,2,4,25
2022,DIV,Suffolk City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Suffolk City Public Schools,Students with Disabilities,162,15,9.3,5,108,30,2,2,4,138
2022,DIV,Suffolk City Public Schools,White,297,17,5.7,121,137,6,8,8,16,143
2022,DIV,Surry County Public Schools,All Students,59,2,3.4,13,42,0,0,2,2,42
2022,DIV,Surry County Public Schools,Black,27,0,0,8,17,0,0,2,2,17
2022,DIV,Surry County Public Schools,Economically Disadvantaged,32,2,6.3,7,22,0,0,1,1,22
2022,DIV,Surry County Public Schools,Female,27,0,0,10,17,0,0,0,0,17
2022,DIV,Surry County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Surry County Public Schools,Male,31,2,6.5,3,24,0,0,2,2,24
2022,DIV,Surry County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Surry County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Surry County Public Schools,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2022,DIV,Surry County Public Schools,White,29,1,3.4,5,23,0,0,0,0,23
2022,DIV,Sussex County Public Schools,All Students,73,7,9.6,24,37,3,1,1,2,40
2022,DIV,Sussex County Public Schools,Black,51,4,7.8,19,25,2,0,1,1,27
2022,DIV,Sussex County Public Schools,Economically Disadvantaged,52,5,9.6,13,30,3,0,1,1,33
2022,DIV,Sussex County Public Schools,Female,35,2,5.7,13,19,0,0,1,1,19
2022,DIV,Sussex County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Sussex County Public Schools,Male,38,5,13.2,11,18,3,1,0,1,21
2022,DIV,Sussex County Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2022,DIV,Sussex County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Sussex County Public Schools,Students with Disabilities,10,1,10,0,5,3,1,0,1,8
2022,DIV,Sussex County Public Schools,White,14,3,21.4,3,6,1,1,0,1,7
2022,DIV,Tazewell County Public Schools,All Students,425,17,4,138,230,33,7,0,7,263
2022,DIV,Tazewell County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Black,10,1,10,2,6,1,0,0,0,7
2022,DIV,Tazewell County Public Schools,Economically Disadvantaged,205,14,6.8,38,126,20,7,0,7,146
2022,DIV,Tazewell County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Female,210,5,2.4,79,108,15,3,0,3,123
2022,DIV,Tazewell County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Male,214,12,5.6,59,121,18,4,0,4,139
2022,DIV,Tazewell County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Tazewell County Public Schools,Multiple Races,18,1,5.6,6,11,0,0,0,0,11
2022,DIV,Tazewell County Public Schools,Students with Disabilities,75,1,1.3,1,40,33,0,0,0,73
2022,DIV,Tazewell County Public Schools,White,392,14,3.6,129,210,32,7,0,7,242
2022,DIV,Virginia Beach City Public Schools,All Students,5112,143,2.8,2906,1856,112,47,48,95,1968
2022,DIV,Virginia Beach City Public Schools,American Indian,15,0,0,7,7,1,0,0,0,8
2022,DIV,Virginia Beach City Public Schools,Asian,342,5,1.5,260,74,1,1,1,2,75
2022,DIV,Virginia Beach City Public Schools,Black,1222,42,3.4,499,608,40,9,24,33,648
2022,DIV,Virginia Beach City Public Schools,Economically Disadvantaged,1685,36,2.1,688,858,64,8,31,39,922
2022,DIV,Virginia Beach City Public Schools,English Learners,107,8,7.5,33,63,2,1,0,1,65
2022,DIV,Virginia Beach City Public Schools,Female,2547,57,2.2,1577,836,39,18,20,38,875
2022,DIV,Virginia Beach City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Virginia Beach City Public Schools,Hispanic,614,28,4.6,313,244,20,8,1,9,264
2022,DIV,Virginia Beach City Public Schools,Homeless,59,6,10.2,13,31,4,2,3,5,35
2022,DIV,Virginia Beach City Public Schools,Male,2554,86,3.4,1324,1014,73,29,28,57,1087
2022,DIV,Virginia Beach City Public Schools,Military Connected,610,6,1,395,202,5,2,0,2,207
2022,DIV,Virginia Beach City Public Schools,Multiple Races,515,12,2.3,282,208,7,5,1,6,215
2022,DIV,Virginia Beach City Public Schools,Native Hawaiian,27,0,0,15,12,0,0,0,0,12
2022,DIV,Virginia Beach City Public Schools,Students with Disabilities,470,21,4.5,51,279,112,7,0,7,391
2022,DIV,Virginia Beach City Public Schools,White,2377,56,2.4,1530,703,43,24,21,45,746
2022,DIV,Virginia School for the Deaf and Blind-Staunton,All Students,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Economically Disadvantaged,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Female,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Male,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2022,DIV,Virginia School for the Deaf and Blind-Staunton,White,<,0,0,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,All Students,438,16,3.7,143,241,22,0,16,16,263
2022,DIV,Warren County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,Black,20,1,5,6,9,2,0,2,2,11
2022,DIV,Warren County Public Schools,Economically Disadvantaged,160,9,5.6,26,108,11,0,6,6,119
2022,DIV,Warren County Public Schools,English Learners,17,4,23.5,0,6,3,0,4,4,9
2022,DIV,Warren County Public Schools,Female,201,6,3,82,102,5,0,6,6,107
2022,DIV,Warren County Public Schools,Hispanic,53,6,11.3,15,24,4,0,4,4,28
2022,DIV,Warren County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,Male,237,10,4.2,61,139,17,0,10,10,156
2022,DIV,Warren County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,Multiple Races,28,2,7.1,8,13,2,0,3,3,15
2022,DIV,Warren County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Warren County Public Schools,Students with Disabilities,67,2,3,4,37,22,0,1,2,59
2022,DIV,Warren County Public Schools,White,331,7,2.1,113,190,14,0,7,7,204
2022,DIV,Washington County Public Schools,All Students,522,25,4.8,200,270,14,7,6,13,284
2022,DIV,Washington County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Black,10,2,20,2,5,1,0,0,0,6
2022,DIV,Washington County Public Schools,Economically Disadvantaged,255,20,7.8,59,154,10,7,5,12,164
2022,DIV,Washington County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Female,269,12,4.5,121,127,4,2,3,5,131
2022,DIV,Washington County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Male,253,13,5.1,79,143,10,5,3,8,153
2022,DIV,Washington County Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2022,DIV,Washington County Public Schools,Multiple Races,18,2,11.1,5,9,1,1,0,1,10
2022,DIV,Washington County Public Schools,Students with Disabilities,100,8,8,4,73,14,1,0,1,87
2022,DIV,Washington County Public Schools,White,477,21,4.4,186,249,11,5,5,10,260
2022,DIV,Waynesboro City Public Schools,All Students,228,23,10.1,82,103,5,6,9,15,108
2022,DIV,Waynesboro City Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Waynesboro City Public Schools,Black,33,2,6.1,9,21,0,0,1,1,21
2022,DIV,Waynesboro City Public Schools,Economically Disadvantaged,116,17,14.7,26,61,3,4,5,9,64
2022,DIV,Waynesboro City Public Schools,English Learners,23,7,30.4,6,9,0,0,1,1,9
2022,DIV,Waynesboro City Public Schools,Female,98,8,8.2,42,44,1,1,2,3,45
2022,DIV,Waynesboro City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Waynesboro City Public Schools,Hispanic,53,10,18.9,13,27,0,0,3,3,27
2022,DIV,Waynesboro City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Waynesboro City Public Schools,Male,129,15,11.6,40,58,4,5,7,12,62
2022,DIV,Waynesboro City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Waynesboro City Public Schools,Multiple Races,24,2,8.3,10,10,1,1,0,1,11
2022,DIV,Waynesboro City Public Schools,Students with Disabilities,18,2,11.1,1,10,5,0,0,0,15
2022,DIV,Waynesboro City Public Schools,White,117,9,7.7,49,45,4,5,5,10,49
2022,DIV,West Point Public Schools,All Students,62,3,4.8,29,29,0,1,0,1,29
2022,DIV,West Point Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Black,<,<,<,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Economically Disadvantaged,18,2,11.1,4,11,0,1,0,1,11
2022,DIV,West Point Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Female,31,1,3.2,16,13,0,1,0,1,13
2022,DIV,West Point Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Male,31,2,6.5,13,16,0,0,0,0,16
2022,DIV,West Point Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2022,DIV,West Point Public Schools,White,46,0,0,23,22,0,1,0,1,22
2022,DIV,Westmoreland County Public Schools,All Students,111,5,4.5,45,53,3,0,5,5,56
2022,DIV,Westmoreland County Public Schools,Black,35,0,0,16,15,1,0,3,3,16
2022,DIV,Westmoreland County Public Schools,Economically Disadvantaged,68,4,5.9,20,38,3,0,3,3,41
2022,DIV,Westmoreland County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Westmoreland County Public Schools,Female,44,1,2.3,26,16,0,0,1,1,16
2022,DIV,Westmoreland County Public Schools,Hispanic,30,3,10,11,15,1,0,0,0,16
2022,DIV,Westmoreland County Public Schools,Male,67,4,6,19,37,3,0,4,4,40
2022,DIV,Westmoreland County Public Schools,Migrant,<,0,0,<,<,<,<,<,<,<
2022,DIV,Westmoreland County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Westmoreland County Public Schools,Students with Disabilities,17,1,5.9,1,12,3,0,0,0,15
2022,DIV,Westmoreland County Public Schools,White,41,2,4.9,16,20,1,0,2,2,21
2022,DIV,Williamsburg-James City County Public Schools,All Students,936,31,3.3,508,332,28,34,3,37,360
2022,DIV,Williamsburg-James City County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Williamsburg-James City County Public Schools,Asian,21,0,0,19,2,0,0,0,0,2
2022,DIV,Williamsburg-James City County Public Schools,Black,170,6,3.5,51,90,13,8,2,10,103
2022,DIV,Williamsburg-James City County Public Schools,Economically Disadvantaged,293,20,6.8,74,160,17,21,1,22,177
2022,DIV,Williamsburg-James City County Public Schools,English Learners,49,14,28.6,4,25,3,3,0,3,28
2022,DIV,Williamsburg-James City County Public Schools,Female,455,10,2.2,271,152,9,11,2,13,161
2022,DIV,Williamsburg-James City County Public Schools,Hispanic,126,18,14.3,44,55,3,6,0,6,58
2022,DIV,Williamsburg-James City County Public Schools,Homeless,24,3,12.5,3,9,4,4,1,5,13
2022,DIV,Williamsburg-James City County Public Schools,Male,479,21,4.4,235,180,19,23,1,24,199
2022,DIV,Williamsburg-James City County Public Schools,Military Connected,104,0,0,63,38,2,1,0,1,40
2022,DIV,Williamsburg-James City County Public Schools,Multiple Races,71,1,1.4,37,30,2,1,0,1,32
2022,DIV,Williamsburg-James City County Public Schools,Students with Disabilities,122,5,4.1,16,72,28,1,0,1,100
2022,DIV,Williamsburg-James City County Public Schools,White,547,6,1.1,356,155,10,19,1,20,165
2022,DIV,Winchester City Public Schools,All Students,332,23,6.9,172,122,8,2,5,7,130
2022,DIV,Winchester City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Winchester City Public Schools,Asian,13,0,0,10,3,0,0,0,0,3
2022,DIV,Winchester City Public Schools,Black,39,3,7.7,10,22,1,0,3,3,23
2022,DIV,Winchester City Public Schools,Economically Disadvantaged,190,21,11.1,66,90,6,2,5,7,96
2022,DIV,Winchester City Public Schools,English Learners,56,11,19.6,11,31,2,1,0,1,33
2022,DIV,Winchester City Public Schools,Female,168,11,6.5,94,57,4,0,2,2,61
2022,DIV,Winchester City Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Winchester City Public Schools,Hispanic,113,11,9.7,49,49,2,1,1,2,51
2022,DIV,Winchester City Public Schools,Homeless,12,3,25,1,4,2,0,2,2,6
2022,DIV,Winchester City Public Schools,Male,164,12,7.3,78,65,4,2,3,5,69
2022,DIV,Winchester City Public Schools,Multiple Races,24,5,20.8,11,8,0,0,0,0,8
2022,DIV,Winchester City Public Schools,Students with Disabilities,45,6,13.3,4,26,8,0,0,1,34
2022,DIV,Winchester City Public Schools,White,141,4,2.8,92,38,5,1,1,2,43
2022,DIV,Wise County Public Schools,All Students,405,6,1.5,158,234,6,0,1,1,240
2022,DIV,Wise County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wise County Public Schools,Black,10,0,0,2,6,2,0,0,0,8
2022,DIV,Wise County Public Schools,Economically Disadvantaged,231,2,0.9,54,168,6,0,1,1,174
2022,DIV,Wise County Public Schools,Female,185,4,2.2,82,98,0,0,1,1,98
2022,DIV,Wise County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Wise County Public Schools,Hispanic,11,0,0,4,7,0,0,0,0,7
2022,DIV,Wise County Public Schools,Homeless,17,0,0,1,15,1,0,0,0,16
2022,DIV,Wise County Public Schools,Male,220,2,0.9,76,136,6,0,0,0,142
2022,DIV,Wise County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wise County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wise County Public Schools,Students with Disabilities,66,0,0,1,59,6,0,0,0,65
2022,DIV,Wise County Public Schools,White,373,6,1.6,143,219,4,0,1,1,223
2022,DIV,Wythe County Public Schools,All Students,287,7,2.4,139,129,8,1,3,4,137
2022,DIV,Wythe County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Black,10,0,0,3,6,1,0,0,0,7
2022,DIV,Wythe County Public Schools,Economically Disadvantaged,110,5,4.5,33,66,4,0,2,2,70
2022,DIV,Wythe County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Female,123,1,0.8,79,39,2,1,1,2,41
2022,DIV,Wythe County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Male,164,6,3.7,60,90,6,0,2,2,96
2022,DIV,Wythe County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Wythe County Public Schools,Students with Disabilities,31,3,9.7,2,18,8,0,0,0,26
2022,DIV,Wythe County Public Schools,White,266,6,2.3,131,119,6,1,3,4,125
2022,DIV,York County Public Schools,All Students,1023,11,1.1,657,339,7,2,7,9,346
2022,DIV,York County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,York County Public Schools,Asian,69,0,0,63,6,0,0,0,0,6
2022,DIV,York County Public Schools,Black,137,3,2.2,59,71,2,0,2,2,73
2022,DIV,York County Public Schools,Economically Disadvantaged,219,6,2.7,89,115,6,1,2,3,121
2022,DIV,York County Public Schools,English Learners,24,0,0,13,10,1,0,0,0,11
2022,DIV,York County Public Schools,Female,515,2,0.4,359,149,0,1,4,5,149
2022,DIV,York County Public Schools,Hispanic,106,1,0.9,62,41,0,0,2,2,41
2022,DIV,York County Public Schools,Homeless,21,0,0,2,18,0,0,1,1,18
2022,DIV,York County Public Schools,Male,508,9,1.8,298,190,7,1,3,4,197
2022,DIV,York County Public Schools,Military Connected,200,0,0,121,79,0,0,0,0,79
2022,DIV,York County Public Schools,Multiple Races,107,1,0.9,65,39,1,0,1,1,40
2022,DIV,York County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,York County Public Schools,Students with Disabilities,79,4,5.1,6,61,7,0,1,1,68
2022,DIV,York County Public Schools,White,599,6,1,405,180,4,2,2,4,184
